,text_new,label
9024,"In 1988, Gregory S. Paul based Albertosaurus megagracilis on a small tyrannosaurid skeleton, specimen LACM 28345, from the Hell Creek Formation of Montana.  ",1
9025,"It was renamed Dinotyrannus in 1995,  but is now thought to represent a juvenile Tyrannosaurus rex.  ",1
9026,"Also in 1988, Paul renamed Alectrosaurus olseni (Gilmore 1933) into Albertosaurus olseni;  this has found no general acceptance. ",1
9027,"In 1989, Gorgosaurus novojilovi (Maleev 1955) was renamed by Bryn Mader and Robert Bradley as Albertosaurus novojilovi;  today this is seen as a synonym of Tarbosaurus. ",1
9028,"On two occasions, species based on valid Albertosaurus material were reassigned to a different genus: in 1922 William Diller Matthew renamed A. sarcophagus into Deinodon sarcophagus  and in 1939 German paleontologist Oskar Kuhn renamed A. arctunguis into Deinodon arctunguis.  Albertosaurus was larger than most tyrannosaurids, but smaller than Tarbosaurus and Tyrannosaurus. ",1
9029,"Typical Albertosaurus adults measured up to 9 m (30 ft) long,   while rare individuals of great age could grow to be over 10 metres (33 feet ",1
9030,") long.  Several independent mass estimates, obtained by different methods, suggest that an adult Albertosaurus weighed between 1.3 tonnes and 2.5 tonnes (2.8 tons).    ",1
9031,In 2016 Molina-PeÌrez and Larramendi estimated the (CMN 5600) specimen at 9.7 meters (32 ft) and 4 tonnes (4.4 short tons).  ,1
9032,"Typically for a theropod, Albertosaurus was bipedal and balanced the heavy head and torso with a long tail. ",0
9033,"However, tyrannosaurid forelimbs were extremely small for their body size and retained only two digits. ",0
9034,"The hind limbs were long and ended in a four-toed foot on which the first digit, called the hallux, was short and did not reach the ground. ",0
9035,] Albertosaurus may have been able to reach walking speeds of 14â21 km/hour (8â13 mi/hour).  ,1
9036,"At least for the younger individuals, a high running speed is plausible.  ",1
9037,"Two skin impressions from Albertosaurus are known, both showing scales.  One patch is found with some gastralic ribs and the impression of a long, unknown bone, indicating that the patch is from the belly. ",1
9038,The scales are pebbly and gradually become larger and somewhat hexagonal in shape. ,0
9039,"Also preserved are two larger feature scales, placed 4.5 cm apart from each other.  ",1
9040,Another skin impression is from an unknown part of the body. ,0
9041,"The massive skull of Albertosaurus, which was perched on a short, S-shaped neck, was about 1 metre (3.3 feet) long in the largest adults.  ",1
9042,Wide openings in the skull (fenestrae) reduced the weight of the head while also providing space for muscle attachment and sensory organs. ,0
9043,"Its long jaws contained, both sides combined, 58 or more banana-shaped teeth; larger tyrannosaurids possessed fewer teeth; Gorgosaurus had more at 62. ",0
9044,"Unlike most theropods, Albertosaurus and other tyrannosaurids were heterodont, with teeth of different forms depending on their position in the mouth. ",0
9045,"The premaxillary teeth at the tip of the upper jaw, four per side, were much smaller than the rest, more closely packed, and D-shaped in cross section.  ",1
9046,"Like with Tyrannosaurus, the maxillary (cheek) teeth of Albertosaurus were adapted in general form to resist lateral forces exerted by a struggling prey. ",0
9047,"The bite force of Albertosaurus was less formidable, however, with the maximum force, by the hind teeth, reaching 3,413 Newtons.  ",1
9048,Above the eyes were short bony crests that may have been brightly coloured in life and used in courtship to attract a mate.  ,1
9049,"William Abler observed in 2001 that Albertosaurus tooth serrations resemble a crack in the tooth ending in a round void called an ampulla.  Tyrannosaurid teeth were used as holdfasts for pulling flesh off a body, so when a tyrannosaur pulled back on a piece of meat, the tension could cause a purely crack-like serration to spread through the tooth.  ",1
9050,"However, the presence of the ampulla distributed these forces over a larger surface area, and lessened the risk of damage to the tooth under strain.  ",1
9051,The presence of incisions ending in voids has parallels in human engineering. ,0
9052,"Guitar makers use incisions ending in voids to, as Abler describes, ""impart alternating regions of flexibility and rigidity"" to wood they work.  ",1
9053,"The use of a drill to create an ""ampulla"" of sorts and prevent the propagation of cracks through material is also used to protect aircraft surfaces.  ",1
9054,"Abler demonstrated that a plexiglass bar with incisions called ""kerfs"" and drilled holes was more than 25% stronger than one with only regularly placed incisions.  ",1
9055,"Unlike tyrannosaurs, ancient predators like phytosaurs and Dimetrodon had no adaptations to prevent the crack-like serrations of their teeth from spreading when subjected to the forces of feeding.[36 ",0
9056,"] Albertosaurus is a member of the theropod family Tyrannosauridae, in the subfamily Albertosaurinae. ",0
9057,Its closest relative is the slightly older Gorgosaurus libratus (sometimes called Albertosaurus libratus; see below).  ,1
9058,These two species are the only described albertosaurines; other undescribed species may exist.  ,1
9059,"Thomas Holtz found Appalachiosaurus to be an albertosaurine in 2004,  but his more recent unpublished work locates it just outside Tyrannosauridae,  in agreement with other authors.  ",1
9060,"The other major subfamily of tyrannosaurids is the Tyrannosaurinae, which includes Daspletosaurus, Tarbosaurus and Tyrannosaurus. ",0
9061,"Compared with these robust tyrannosaurines, albertosaurines had slender builds, with proportionately smaller skulls and longer bones of the lower leg (tibia) and feet (metatarsals and phalanges).   ",1
9062,Below is the cladogram of the Tyrannosauridae based on the phylogenetic analysis conducted by Loewen et al. in 2013.  Gorgosaurus libratus Albertosaurus sarcophagus ,1
9063,Most age categories of Albertosaurus are represented in the fossil record. ,0
9064,"Using bone histology, the age of an individual animal at the time of death can often be determined, allowing growth rates to be estimated and compared with other species. ",0
9065,"The youngest known Albertosaurus is a two-year-old discovered in the Dry Island bonebed, which would have weighed about 50 kilograms (110 lb) and measured slightly more than 2 metres (6.6 feet) in length. ",0
9066,"The 10 metres (33 feet) specimen from the same quarry is the oldest and largest known, at 28 years of age. ",0
9067,"When specimens of intermediate age and size are plotted on a graph, an S-shaped growth curve results, with the most rapid growth occurring in a four-year period ending around the sixteenth year of life, a pattern also seen in other tyrannosaurids. ",0
9068,"The growth rate during this phase was 122 kilograms (269 pounds) per year, based on an adult 1.3 tonnes. ",0
9069,"Other studies have suggested higher adult weights; this would affect the magnitude of the growth rate, but not the overall pattern. ",0
9070,"Tyrannosaurids similar in size to Albertosaurus had similar growth rates, although the much larger Tyrannosaurus rex grew at almost five times this rate (601 kilograms1,325 pounds] per year) at its peak.  ",1
9071,"The end of the rapid growth phase suggests the onset of sexual maturity in Albertosaurus, although growth continued at a slower rate throughout the animals' lives.   Sexual maturation while still actively growing appears to be a shared trait among small  and large  dinosaurs as well as in large mammals such as humans and elephants.  ",1
